Token ID,Left hand Rarity (min),Left hand Rarity (avg),Left hand Rarity (weighted),Right hand Rarity (min),Right hand Rarity (avg),Right hand Rarity (weighted),Shoes Rarity (min),Shoes Rarity (avg),Shoes Rarity (weighted),Hat Rarity (min),Hat Rarity (avg),Hat Rarity (weighted),Glasses Rarity (min),Glasses Rarity (avg),Glasses Rarity (weighted),Accessories Rarity (min),Accessories Rarity (avg),Accessories Rarity (weighted),# of Accessoriess,Top Rarity (min),Top Rarity (avg),Top Rarity (weighted),# of Tops,Bottom Rarity (min),Bottom Rarity (avg),Bottom Rarity (weighted),# of Bottoms,Body Rarity (min),Body Rarity (avg),Body Rarity (weighted),# of Bodys,Hair Rarity (min),Hair Rarity (avg),Hair Rarity (weighted),Mouth Rarity (min),Mouth Rarity (avg),Mouth Rarity (weighted),Beard Rarity (min),Beard Rarity (avg),Beard Rarity (weighted),Eyes Rarity (min),Eyes Rarity (avg),Eyes Rarity (weighted),Skin Rarity (min),Skin Rarity (avg),Skin Rarity (weighted),Niftiness,Power,Swag,Wealth,Empathy,Health,Total Skills,Skill Tier,Skill Rarity,Rarity (min),Rarity (avg),Rarity (weighted)
38,0.166015625,0.166015625,0.166015625,0.037109375,0.037109375,0.037109375,0.0634765625,0.0634765625,0.0634765625,0.0087890625,0.0087890625,0.0087890625,0.140625,0.140625,0.140625,0.03125,0.03125,0.02423095703125,1,0.0107421875,0.0107421875,0.009850502014160156,1,0.00390625,0.00390625,0.003536224365234375,1,0.01171875,0.01171875,0.01050567626953125,1,0.0087890625,0.0087890625,0.0087890625,0.01953125,0.01953125,0.01953125,0.0048828125,0.0048828125,0.0048828125,0.0390625,0.0390625,0.0390625,0.08984375,0.08984375,0.08984375,35,95,16,20,43,20,229,ordinary,0.845703125,1.8477518575968737e-23,1.8477518575968737e-23,1.0662335184951284e-23
39,0.0048828125,0.0048828125,0.0048828125,0.0244140625,0.0244140625,0.0244140625,0.0029296875,0.0029296875,0.0029296875,0.015625,0.015625,0.015625,0.072265625,0.072265625,0.072265625,0.0029296875,0.0029296875,0.0022716522216796875,1,0.0029296875,0.0029296875,0.0026865005493164062,1,0.00390625,0.00390625,0.003536224365234375,1,0.033203125,0.033203125,0.029766082763671875,1,0.0087890625,0.0087890625,0.0087890625,0.0595703125,0.0595703125,0.0595703125,0.015625,0.015625,0.015625,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,43,21,20,47,37,48,216,ordinary,0.845703125,7.26445084761034e-26,7.26445084761034e-26,4.191905398626507e-26
40,0.0048828125,0.0048828125,0.0048828125,0.0244140625,0.0244140625,0.0244140625,0.0634765625,0.0634765625,0.0634765625,0.017578125,0.017578125,0.017578125,0.140625,0.140625,0.140625,0.0166015625,0.0166015625,0.012872695922851562,1,0.0146484375,0.0146484375,0.013432502746582031,1,0.046875,0.046875,0.0424346923828125,1,0.01171875,0.01171875,0.01050567626953125,1,0.0205078125,0.0205078125,0.0205078125,0.2021484375,0.2021484375,0.2021484375,0.0146484375,0.0146484375,0.0146484375,0.1630859375,0.1630859375,0.1630859375,0.03515625,0.03515625,0.03515625,62,81,36,22,40,19,260,ordinary,0.845703125,7.357655412660329e-22,7.357655412660329e-22,4.245688503172973e-22
41,0.0771484375,0.0771484375,0.0771484375,0.0595703125,0.0595703125,0.0595703125,0.0263671875,0.0263671875,0.0263671875,0.0146484375,0.0146484375,0.0146484375,0.041015625,0.041015625,0.041015625,0.021484375,0.021484375,0.016658782958984375,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0029296875,0.0029296875,0.0026521682739257812,1,0.02734375,0.02734375,0.02451324462890625,1,0.00390625,0.00390625,0.00390625,0.0615234375,0.0615234375,0.0615234375,0.009765625,0.009765625,0.009765625,0.1630859375,0.1630859375,0.1630859375,0.1083984375,0.1083984375,0.1083984375,100,79,98,94,5,94,470,gold,0.0166015625,2.4442789473527263e-24,2.4442789473527263e-24,1.4104557013456178e-24
42,0.1005859375,0.1005859375,0.1005859375,0.07421875,0.07421875,0.07421875,0.0205078125,0.0205078125,0.0205078125,0.013671875,0.013671875,0.013671875,0.013671875,0.013671875,0.013671875,0.03125,0.03125,0.02423095703125,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0283203125,0.0283203125,0.02563762664794922,1,0.0166015625,0.0166015625,0.014883041381835938,1,0.01953125,0.01953125,0.01953125,0.064453125,0.064453125,0.064453125,0.0048828125,0.0048828125,0.0048828125,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,55,100,1,77,29,19,281,ordinary,0.845703125,1.4805091257505644e-21,1.4805091257505644e-21,8.54318423668753e-22
43,0.01953125,0.01953125,0.01953125,0.02734375,0.02734375,0.02734375,0.0498046875,0.0498046875,0.0498046875,0.0146484375,0.0146484375,0.0146484375,0.013671875,0.013671875,0.013671875,0.03125,0.03125,0.02423095703125,1,0.0009765625,0.0009765625,0.0008955001831054688,1,0.0029296875,0.0029296875,0.0026521682739257812,1,0.08203125,0.08203125,0.07353973388671875,1,0.001953125,0.001953125,0.001953125,0.046875,0.046875,0.046875,0.0244140625,0.0244140625,0.0244140625,0.0478515625,0.0478515625,0.0478515625,0.0263671875,0.0263671875,0.0263671875,30,37,33,14,33,82,229,ordinary,0.845703125,9.317891417553324e-26,9.317891417553324e-26,5.376830287165641e-26
44,0.0771484375,0.0771484375,0.0771484375,0.037109375,0.037109375,0.037109375,0.0205078125,0.0205078125,0.0205078125,0.0146484375,0.0146484375,0.0146484375,0.083984375,0.083984375,0.083984375,0.0048828125,0.018229166666666668,0.0002002716064453125,3,0.0166015625,0.0166015625,0.0010862350463867188,2,0.005859375,0.0126953125,0.0004062652587890625,2,0.0068359375,0.038411458333333336,0.000133514404296875,3,0.0146484375,0.0146484375,0.0146484375,0.046875,0.046875,0.046875,0.0126953125,0.0126953125,0.0126953125,0.15625,0.15625,0.15625,0.0927734375,0.0927734375,0.0927734375,86,74,45,25,97,9,336,silver,0.126953125,3.7622820318893296e-24,1.7100268553831798e-22,1.3673004582948064e-29
45,0.0224609375,0.0224609375,0.0224609375,0.107421875,0.107421875,0.107421875,0.0185546875,0.0185546875,0.0185546875,0.009765625,0.009765625,0.009765625,0.013671875,0.013671875,0.013671875,0.0185546875,0.0283203125,0.00217437744140625,2,0.021484375,0.02392578125,0.0014057159423828125,2,0.0029296875,0.00341796875,0.00020313262939453125,2,0.015625,0.05126953125,0.00091552734375,2,0.0126953125,0.0126953125,0.0126953125,0.07421875,0.07421875,0.07421875,0.013671875,0.013671875,0.013671875,0.1630859375,0.1630859375,0.1630859375,0.08984375,0.08984375,0.08984375,27,1,48,3,58,90,227,ordinary,0.845703125,1.7411151647025702e-23,1.1329256485783797e-22,5.423670776247392e-28
46,0.0859375,0.0859375,0.0859375,0.00390625,0.00390625,0.00390625,0.0107421875,0.0107421875,0.0107421875,0.0341796875,0.0341796875,0.0341796875,0.064453125,0.064453125,0.064453125,0.01171875,0.0400390625,0.000125885009765625,6,0.0068359375,0.0166015625,7.343292236328125e-05,3,0.00390625,0.0205078125,8.392333984375e-05,3,0.0068359375,0.031901041666666664,0.000133514404296875,3,0.009765625,0.009765625,0.009765625,0.01953125,0.01953125,0.01953125,0.013671875,0.013671875,0.013671875,0.15625,0.15625,0.15625,0.1533203125,0.1533203125,0.1533203125,72,76,4,73,31,13,269,ordinary,0.845703125,8.978025917173822e-25,1.8251578520787944e-22,4.3472946329560204e-32
47,0.00390625,0.00390625,0.00390625,0.04296875,0.04296875,0.04296875,0.0205078125,0.0205078125,0.0205078125,0.013671875,0.013671875,0.013671875,0.083984375,0.083984375,0.083984375,0.00390625,0.00390625,0.00302886962890625,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0361328125,0.0361328125,0.03271007537841797,1,0.0048828125,0.0048828125,0.0043773651123046875,1,0.01171875,0.01171875,0.01171875,0.046875,0.046875,0.046875,0.013671875,0.013671875,0.013671875,0.0390625,0.0390625,0.0390625,0.1533203125,0.1533203125,0.1533203125,29,78,11,76,48,32,274,ordinary,0.845703125,2.934383502662217e-24,2.934383502662217e-24,1.693267434041025e-24
48,0.166015625,0.166015625,0.166015625,0.1220703125,0.1220703125,0.1220703125,0.0107421875,0.0107421875,0.0107421875,0.0478515625,0.0478515625,0.0478515625,0.140625,0.140625,0.140625,0.017578125,0.017578125,0.013629913330078125,1,0.0126953125,0.0126953125,0.011641502380371094,1,0.068359375,0.068359375,0.06188392639160156,1,0.068359375,0.068359375,0.061283111572265625,1,0.0068359375,0.0068359375,0.0068359375,0.2021484375,0.2021484375,0.2021484375,0.00390625,0.00390625,0.00390625,0.2294921875,0.2294921875,0.2294921875,0.1083984375,0.1083984375,0.1083984375,95,99,99,29,96,100,518,legendary,0.0107421875,2.203609736090772e-21,2.203609736090772e-21,1.2715790557277267e-21
49,0.0771484375,0.0771484375,0.0771484375,0.1220703125,0.1220703125,0.1220703125,0.0634765625,0.0634765625,0.0634765625,0.005859375,0.005859375,0.005859375,0.064453125,0.064453125,0.064453125,0.00390625,0.00390625,0.00302886962890625,1,0.0078125,0.0078125,0.00716400146484375,1,0.03125,0.03125,0.028289794921875,1,0.060546875,0.060546875,0.054279327392578125,1,0.0087890625,0.0087890625,0.0087890625,0.07421875,0.07421875,0.07421875,0.009765625,0.009765625,0.009765625,0.0478515625,0.0478515625,0.0478515625,0.1533203125,0.1533203125,0.1533203125,20,35,82,65,16,73,291,ordinary,0.845703125,5.1523774353164285e-22,5.1523774353164285e-22,2.9731467993852753e-22
50,0.166015625,0.166015625,0.166015625,0.0703125,0.0703125,0.0703125,0.0654296875,0.0654296875,0.0654296875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.0283203125,0.0283203125,0.021959304809570312,1,0.03125,0.03125,0.028656005859375,1,0.0107421875,0.0107421875,0.009724617004394531,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0009765625,0.0009765625,0.0009765625,0.0615234375,0.0615234375,0.0615234375,0.03515625,0.03515625,0.03515625,0.0390625,0.0390625,0.0390625,0.1533203125,0.1533203125,0.1533203125,45,42,5,37,88,17,234,ordinary,0.845703125,3.9214511636656074e-19,3.9214511636656074e-19,2.262848582536353e-19
51,0.0439453125,0.0439453125,0.0439453125,0.01171875,0.01171875,0.01171875,0.0654296875,0.0654296875,0.0654296875,0.0048828125,0.0048828125,0.0048828125,0.083984375,0.083984375,0.083984375,0.01171875,0.04375,3.4332275390625e-05,10,0.021484375,0.02392578125,0.0014057159423828125,2,0.00390625,0.00390625,0.003536224365234375,1,0.0029296875,0.01025390625,0.000171661376953125,2,0.0048828125,0.0048828125,0.0048828125,0.07421875,0.07421875,0.07421875,0.015625,0.015625,0.015625,0.0390625,0.0390625,0.0390625,0.0966796875,0.0966796875,0.0966796875,33,37,42,61,14,47,234,ordinary,0.845703125,7.20011608782984e-25,1.0477259834472392e-23,7.32093774948446e-30
52,0.0771484375,0.0771484375,0.0771484375,0.07421875,0.07421875,0.07421875,0.111328125,0.111328125,0.111328125,0.0810546875,0.0810546875,0.0810546875,0.0751953125,0.0751953125,0.0751953125,0.0244140625,0.0439453125,0.0010013580322265625,3,0.013671875,0.013671875,0.012537002563476562,1,0.005859375,0.005859375,0.0053043365478515625,1,0.0224609375,0.0224609375,0.020135879516601562,1,0.013671875,0.013671875,0.013671875,0.0615234375,0.0615234375,0.0615234375,0.2783203125,0.2783203125,0.2783203125,0.15625,0.15625,0.15625,0.0341796875,0.0341796875,0.0341796875,77,76,28,9,19,37,246,ordinary,0.845703125,1.8046022635413723e-19,3.2482840743744703e-19,5.50831755249651e-21
53,0.0517578125,0.0517578125,0.0517578125,0.0361328125,0.0361328125,0.0361328125,0.09765625,0.09765625,0.09765625,0.009765625,0.009765625,0.009765625,0.017578125,0.017578125,0.017578125,0.0380859375,0.0380859375,0.029531478881835938,1,0.013671875,0.013671875,0.012537002563476562,1,0.0244140625,0.0244140625,0.022101402282714844,1,0.068359375,0.068359375,0.061283111572265625,1,0.005859375,0.005859375,0.005859375,0.046875,0.046875,0.046875,0.015625,0.015625,0.015625,0.0478515625,0.0478515625,0.0478515625,0.06640625,0.06640625,0.06640625,0,55,24,53,29,42,203,ordinary,0.845703125,3.1420767977207263e-22,3.1420767977207263e-22,1.8131155358560007e-22
54,0.166015625,0.166015625,0.166015625,0.0224609375,0.0224609375,0.0224609375,0.0185546875,0.0185546875,0.0185546875,0.0068359375,0.0068359375,0.0068359375,0.0048828125,0.0048828125,0.0048828125,0.001953125,0.001953125,0.001514434814453125,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.048828125,0.048828125,0.04420280456542969,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.01953125,0.01953125,0.01953125,0.2255859375,0.2255859375,0.2255859375,0.025390625,0.025390625,0.025390625,0.15625,0.15625,0.15625,0.0439453125,0.0439453125,0.0439453125,28,7,86,44,35,1,201,ordinary,0.845703125,3.5217033431956953e-22,3.5217033431956953e-22,2.0321766319830309e-22
55,0.052734375,0.052734375,0.052734375,0.1220703125,0.1220703125,0.1220703125,0.0146484375,0.0146484375,0.0146484375,0.009765625,0.009765625,0.009765625,0.0546875,0.0546875,0.0546875,0.04296875,0.04296875,0.03331756591796875,1,0.0126953125,0.0126953125,0.011641502380371094,1,0.0263671875,0.0263671875,0.02386951446533203,1,0.00390625,0.00390625,0.00350189208984375,1,0.0224609375,0.0224609375,0.0224609375,0.08984375,0.08984375,0.08984375,0.0126953125,0.0126953125,0.0126953125,0.1630859375,0.1630859375,0.1630859375,0.08984375,0.08984375,0.08984375,0,92,22,5,53,46,218,ordinary,0.845703125,8.982240926353845e-22,8.982240926353845e-22,5.183145294916905e-22
56,0.0048828125,0.0048828125,0.0048828125,0.1220703125,0.1220703125,0.1220703125,0.04296875,0.04296875,0.04296875,0.005859375,0.005859375,0.005859375,0.2958984375,0.2958984375,0.2958984375,0.04296875,0.04296875,0.03331756591796875,1,0.0234375,0.0234375,0.02149200439453125,1,0.0439453125,0.0439453125,0.03978252410888672,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.1875,0.1875,0.1875,0.07421875,0.07421875,0.07421875,0.2783203125,0.2783203125,0.2783203125,0.1064453125,0.1064453125,0.1064453125,0.0966796875,0.0966796875,0.0966796875,57,59,42,7,1,97,263,ordinary,0.845703125,5.757486486345839e-18,5.757486486345839e-18,3.3223211486896497e-18
57,0.0048828125,0.0048828125,0.0048828125,0.1220703125,0.1220703125,0.1220703125,0.0205078125,0.0205078125,0.0205078125,0.0029296875,0.0029296875,0.0029296875,0.0048828125,0.0048828125,0.0048828125,0.1025390625,0.1025390625,0.07950782775878906,1,0.037109375,0.037109375,0.03402900695800781,1,0.0439453125,0.0439453125,0.03978252410888672,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.00390625,0.00390625,0.00390625,0.01953125,0.01953125,0.01953125,0.0107421875,0.0107421875,0.0107421875,0.0478515625,0.0478515625,0.0478515625,0.1533203125,0.1533203125,0.1533203125,9,19,38,93,84,14,257,ordinary,0.845703125,1.2922987797647435e-23,1.2922987797647435e-23,7.4571283434539e-24
58,0.1005859375,0.1005859375,0.1005859375,0.0595703125,0.0595703125,0.0595703125,0.0498046875,0.0498046875,0.0498046875,0.0146484375,0.0146484375,0.0146484375,0.072265625,0.072265625,0.072265625,0.1064453125,0.1064453125,0.08253669738769531,1,0.0048828125,0.0048828125,0.004477500915527344,1,0.005859375,0.005859375,0.0053043365478515625,1,0.0224609375,0.0224609375,0.020135879516601562,1,0.0009765625,0.0009765625,0.0009765625,0.046875,0.046875,0.046875,0.0068359375,0.0068359375,0.0068359375,0.1630859375,0.1630859375,0.1630859375,0.03515625,0.03515625,0.03515625,45,62,23,85,58,4,277,ordinary,0.845703125,3.2787823985541313e-23,3.2787823985541313e-23,1.8920006378654033e-23
59,0.01953125,0.01953125,0.01953125,0.0595703125,0.0595703125,0.0595703125,0.0185546875,0.0185546875,0.0185546875,0.0009765625,0.0009765625,0.0009765625,0.0751953125,0.0751953125,0.0751953125,0.00390625,0.00390625,0.00302886962890625,1,0.0126953125,0.0126953125,0.011641502380371094,1,0.0380859375,0.0380859375,0.034478187561035156,1,0.068359375,0.068359375,0.061283111572265625,1,0.001953125,0.001953125,0.001953125,0.064453125,0.064453125,0.064453125,0.056640625,0.056640625,0.056640625,0.1630859375,0.1630859375,0.1630859375,0.0966796875,0.0966796875,0.0966796875,18,12,61,50,13,86,240,ordinary,0.845703125,1.9459975107987924e-23,1.9459975107987924e-23,1.1229255510641407e-23
60,0.0048828125,0.0048828125,0.0048828125,0.052734375,0.052734375,0.052734375,0.0185546875,0.0185546875,0.0185546875,0.0068359375,0.0068359375,0.0068359375,0.2958984375,0.2958984375,0.2958984375,0.0185546875,0.0283203125,0.00217437744140625,2,0.00390625,0.009765625,0.000255584716796875,2,0.0107421875,0.0234375,0.0007448196411132812,2,0.0478515625,0.05810546875,0.002803802490234375,2,0.0048828125,0.0048828125,0.0048828125,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.15625,0.15625,0.15625,0.03515625,0.03515625,0.03515625,16,89,37,9,22,67,240,ordinary,0.845703125,5.127766741100786e-22,5.183846213320615e-21,1.5973279186200522e-26
61,0.01953125,0.01953125,0.01953125,0.107421875,0.107421875,0.107421875,0.0185546875,0.0185546875,0.0185546875,0.015625,0.015625,0.015625,0.2958984375,0.2958984375,0.2958984375,0.0283203125,0.061767578125,0.0008573532104492188,4,0.0283203125,0.0283203125,0.025969505310058594,1,0.00390625,0.025390625,0.000270843505859375,2,0.0029296875,0.038818359375,1.71661376953125e-05,4,0.0107421875,0.0107421875,0.0107421875,0.2021484375,0.2021484375,0.2021484375,0.0029296875,0.0029296875,0.0029296875,0.0478515625,0.0478515625,0.0478515625,0.1083984375,0.1083984375,0.1083984375,0,91,73,82,0,0,246,ordinary,0.845703125,4.610393787357067e-23,8.660237218003469e-21,5.199661597919779e-28
62,0.033203125,0.033203125,0.033203125,0.0244140625,0.0244140625,0.0244140625,0.0029296875,0.0029296875,0.0029296875,0.0146484375,0.0146484375,0.0146484375,0.0869140625,0.0869140625,0.0869140625,0.01171875,0.048502604166666664,0.000125885009765625,6,0.015625,0.015625,0.0143280029296875,1,0.0146484375,0.0146484375,0.013260841369628906,1,0.068359375,0.068359375,0.061283111572265625,1,0.01171875,0.01171875,0.01171875,0.0595703125,0.0595703125,0.0595703125,0.0244140625,0.0244140625,0.0244140625,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,0,2,16,49,72,70,209,ordinary,0.845703125,1.9112132086407268e-22,7.910299113540787e-22,1.5278826681949215e-24
63,0.033203125,0.033203125,0.033203125,0.07421875,0.07421875,0.07421875,0.111328125,0.111328125,0.111328125,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.03125,0.03125,0.02423095703125,1,0.025390625,0.02880859375,0.0016613006591796875,2,0.0361328125,0.0361328125,0.03271007537841797,1,0.0068359375,0.0068359375,0.0061283111572265625,1,0.0078125,0.0078125,0.0078125,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.08984375,0.08984375,0.08984375,35,54,7,2,90,55,243,ordinary,0.845703125,2.6710387949307646e-17,3.0306017096329825e-17,1.099760430840662e-18
64,0.0224609375,0.0224609375,0.0224609375,0.0048828125,0.0048828125,0.0048828125,0.0869140625,0.0869140625,0.0869140625,0.0146484375,0.0146484375,0.0146484375,0.017578125,0.017578125,0.017578125,0.017578125,0.017578125,0.013629913330078125,1,0.0205078125,0.0205078125,0.018805503845214844,1,0.03125,0.03125,0.028289794921875,1,0.001953125,0.001953125,0.001750946044921875,1,0.009765625,0.009765625,0.009765625,0.08984375,0.08984375,0.08984375,0.0126953125,0.0126953125,0.0126953125,0.2578125,0.2578125,0.2578125,0.1533203125,0.1533203125,0.1533203125,90,29,10,3,93,71,296,ordinary,0.845703125,2.010836159877312e-23,2.010836159877312e-23,1.1603402832735692e-23
65,0.0048828125,0.0048828125,0.0048828125,0.052734375,0.052734375,0.052734375,0.0654296875,0.0654296875,0.0654296875,0.015625,0.015625,0.015625,0.017578125,0.017578125,0.017578125,0.01171875,0.0375,0.0002288818359375,5,0.005859375,0.01123046875,0.0003833770751953125,2,0.01953125,0.028971354166666668,0.00041961669921875,3,0.0068359375,0.01220703125,0.000400543212890625,2,0.0107421875,0.0107421875,0.0107421875,0.0615234375,0.0615234375,0.0615234375,0.01171875,0.01171875,0.01171875,0.0390625,0.0390625,0.0390625,0.1533203125,0.1533203125,0.1533203125,12,72,52,35,25,43,239,ordinary,0.845703125,1.6641185186594234e-24,2.7035322283300316e-23,2.677091138871027e-30
66,0.1005859375,0.1005859375,0.1005859375,0.107421875,0.107421875,0.107421875,0.0869140625,0.0869140625,0.0869140625,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.0380859375,0.05615234375,0.00446319580078125,2,0.0283203125,0.0283203125,0.025969505310058594,1,0.041015625,0.041015625,0.03713035583496094,1,0.009765625,0.0390625,0.00057220458984375,2,0.013671875,0.013671875,0.013671875,0.07421875,0.07421875,0.07421875,0.0107421875,0.0107421875,0.0107421875,0.0478515625,0.0478515625,0.0478515625,0.0419921875,0.0419921875,0.0419921875,16,65,90,2,39,0,212,ordinary,0.845703125,4.365036593634421e-19,2.5742523500920942e-18,2.488088850976039e-21
67,0.0517578125,0.0517578125,0.0517578125,0.0205078125,0.0205078125,0.0205078125,0.0107421875,0.0107421875,0.0107421875,0.0341796875,0.0341796875,0.0341796875,0.140625,0.140625,0.140625,0.0166015625,0.043701171875,0.0005025863647460938,4,0.013671875,0.013671875,0.012537002563476562,1,0.0302734375,0.0341796875,0.0020990371704101562,2,0.0888671875,0.0888671875,0.07966804504394531,1,0.0029296875,0.0029296875,0.0029296875,0.0615234375,0.0615234375,0.0615234375,0.03515625,0.03515625,0.03515625,0.2578125,0.2578125,0.2578125,0.1533203125,0.1533203125,0.1533203125,41,82,22,22,33,50,250,ordinary,0.845703125,7.088998032064772e-21,2.1068582860951513e-20,1.2232447070419412e-23
